 3229	2018-07-04 12:42:57	11	0	1	0
 3041	2018-07-04 12:47:54	11	0	1	0
 1339	2018-07-04 12:49:28	11	3	1	0
 3017	2018-07-04 12:54:29	11	3	1	0
 3211	2018-07-04 12:54:54	11	0	1	0
 3231	2018-07-04 12:55:00	11	3	1	0
 3204	2018-07-04 12:55:09	11	3	1	0
 3030	2018-07-04 12:55:17	11	0	1	0
 1102	2018-07-04 12:59:04	11	3	1	0
 3027	2018-07-04 13:02:16	11	2	1	0
 3027	2018-07-04 13:18:48	11	3	1	0
 3027	2018-07-04 13:18:52	11	3	1	0
 6020	2018-07-04 17:00:05	11	1	1	0
 3190	2018-07-04 17:00:09	11	1	1	0
 3179	2018-07-04 17:00:14	11	1	1	0
 3011	2018-07-04 17:00:19	11	1	1	0
 3220	2018-07-04 17:00:24	11	1	1	0
 3102	2018-07-04 17:00:29	11	1	1	0
 3047	2018-07-04 17:00:34	11	1	1	0
 3034	2018-07-04 17:00:40	11	1	1	0
 3031	2018-07-04 17:00:44	11	1	1	0
 3234	2018-07-04 17:00:48	11	1	1	0
 3027	2018-07-04 17:00:52	11	1	1	0
 3029	2018-07-04 17:00:56	11	1	1	0
  739	2018-07-04 17:01:18	11	1	1	0
 3247	2018-07-04 17:01:23	11	1	1	0
 3238	2018-07-04 17:01:35	11	1	1	0
 3105	2018-07-04 17:01:40	11	1	1	0
  748	2018-07-04 17:01:47	11	1	1	0
 3032	2018-07-04 17:01:55	11	1	1	0
 3175	2018-07-04 17:02:00	11	1	1	0
 3028	2018-07-04 17:02:09	11	1	1	0
 1104	2018-07-04 17:02:13	11	1	1	0
 3239	2018-07-04 17:02:18	11	1	1	0
 3097	2018-07-04 17:02:38	11	1	1	0
 1102	2018-07-04 17:02:44	11	1	1	0
 1103	2018-07-04 17:02:52	11	1	1	0
 3395	2018-07-04 17:03:09	11	1	1	0
 3000	2018-07-04 17:03:14	11	1	1	0
 3184	2018-07-04 17:03:20	11	1	1	0
 3240	2018-07-04 17:03:27	11	1	1	0
 3145	2018-07-04 17:03:35	11	1	1	0
 3126	2018-07-04 17:03:48	11	1	1	0
 3041	2018-07-04 17:04:05	11	1	1	0
 3024	2018-07-04 17:05:29	11	1	1	0
 3024	2018-07-04 17:05:33	11	1	1	0
 3015	2018-07-04 17:07:03	11	1	1	0
 3237	2018-07-04 17:08:12	11	1	1	0
 3030	2018-07-04 17:08:18	11	1	1	0
  770	2018-07-04 17:10:09	11	2	1	0
 1339	2018-07-04 17:17:01	11	1	1	0
 3019	2018-07-04 17:18:45	11	1	1	0
 3014	2018-07-04 17:23:18	11	1	1	0
 3023	2018-07-04 17:26:35	11	1	1	0
 3023	2018-07-04 17:26:46	11	1	1	0
 3017	2018-07-04 17:32:20	11	1	1	0
 3254	2018-07-04 17:32:49	11	1	1	0
 3018	2018-07-04 17:49:46	11	1	1	0
 3211	2018-07-04 17:51:26	11	1	1	0
 3204	2018-07-04 17:51:33	11	1	1	0
 3231	2018-07-04 17:51:43	11	1	1	0
 3251	2018-07-04 17:55:27	11	1	1	0
 3006	2018-07-04 17:55:33	11	1	1	0
 3229	2018-07-04 17:55:41	11	1	1	0
 3105	2018-07-05 05:08:41	11	1	1	0
 1329	2018-07-05 06:24:07	11	0	1	0
  748	2018-07-05 06:52:42	11	0	1	0
 3175	2018-07-05 07:10:56	11	0	1	0
 3000	2018-07-05 07:14:42	11	0	1	0
  739	2018-07-05 07:15:54	11	0	1	0
 1104	2018-07-05 07:15:58	11	0	1	0
 3034	2018-07-05 07:16:05	11	0	1	0
 3032	2018-07-05 07:20:49	11	0	1	0
 3239	2018-07-05 07:23:16	11	0	1	0
 1339	2018-07-05 07:28:15	11	0	1	0
 3029	2018-07-05 07:29:28	11	0	1	0
 3190	2018-07-05 07:31:43	11	0	1	0
 3211	2018-07-05 07:34:19	11	0	1	0
 3027	2018-07-05 07:35:03	11	0	1	0
 3179	2018-07-05 07:36:18	11	0	1	0
 3145	2018-07-05 07:36:38	11	0	1	0
 3097	2018-07-05 07:37:01	11	0	1	0
 3240	2018-07-05 07:39:27	11	0	1	0
 3395	2018-07-05 07:42:27	11	0	1	0
 3184	2018-07-05 07:43:31	11	0	1	0
 3014	2018-07-05 07:43:42	11	0	1	0
 3047	2018-07-05 07:44:15	11	0	1	0
 3011	2018-07-05 07:44:21	11	0	1	0
 3024	2018-07-05 07:45:07	11	0	1	0
 3220	2018-07-05 07:45:59	11	0	1	0
 3017	2018-07-05 07:46:52	11	0	1	0
 6020	2018-07-05 07:47:42	11	0	1	0
 1103	2018-07-05 07:48:46	11	0	1	0
 3247	2018-07-05 07:48:57	11	0	1	0
  770	2018-07-05 07:52:03	11	0	1	0
 3030	2018-07-05 07:54:24	11	0	1	0
 3237	2018-07-05 07:56:50	11	0	1	0
 3234	2018-07-05 07:57:45	11	0	1	0
 3254	2018-07-05 07:59:10	11	0	1	0
 3018	2018-07-05 07:59:17	11	0	1	0
 3238	2018-07-05 08:01:11	11	0	1	0
 3023	2018-07-05 08:02:57	11	0	1	0
 3023	2018-07-05 08:03:23	11	0	1	0
 1102	2018-07-05 08:03:29	11	0	1	0
 3015	2018-07-05 08:04:25	11	0	1	0
 3204	2018-07-05 08:05:24	11	0	1	0
 3231	2018-07-05 08:06:55	11	0	1	0
 3126	2018-07-05 08:17:09	11	0	1	0
 3126	2018-07-05 08:17:14	11	0	1	0
 3019	2018-07-05 08:19:19	11	0	1	0
 3041	2018-07-05 08:26:16	11	0	1	0
 3237	2018-07-05 11:01:27	11	0	1	0
 3237	2018-07-05 11:01:31	11	0	1	0
 3019	2018-07-05 11:09:10	11	0	1	0
 3019	2018-07-05 11:09:20	11	0	1	0
 3237	2018-07-05 11:32:46	11	0	1	0
 3237	2018-07-05 11:32:50	11	0	1	0
 3000	2018-07-05 12:00:05	11	0	1	0
 3239	2018-07-05 12:00:10	11	0	1	0
 3018	2018-07-05 12:00:27	11	2	1	0
 1102	2018-07-05 12:00:30	11	2	1	0
 1103	2018-07-05 12:00:34	11	0	1	0
 1329	2018-07-05 12:00:42	11	0	1	0
 3047	2018-07-05 12:00:56	11	2	1	0
 3027	2018-07-05 12:01:11	11	0	1	0
 3030	2018-07-05 12:01:22	11	2	1	0
 3395	2018-07-05 12:01:49	11	2	1	0
 3184	2018-07-05 12:01:57	11	2	1	0
 3247	2018-07-05 12:02:03	11	2	1	0
 3014	2018-07-05 12:02:10	11	0	1	0
 3234	2018-07-05 12:02:19	11	0	1	0
 3015	2018-07-05 12:02:42	11	0	1	0
 3017	2018-07-05 12:02:49	11	0	1	0
 1339	2018-07-05 12:02:56	11	2	1	0
 3238	2018-07-05 12:03:06	11	2	1	0
 3145	2018-07-05 12:03:24	11	0	1	0
 3011	2018-07-05 12:03:34	11	0	1	0
 3126	2018-07-05 12:04:00	11	0	1	0
 3220	2018-07-05 12:04:18	11	0	1	0
 3179	2018-07-05 12:04:25	11	0	1	0
 6020	2018-07-05 12:04:32	11	2	1	0
 3190	2018-07-05 12:04:37	11	2	1	0
  770	2018-07-05 12:05:06	11	0	1	0
 3254	2018-07-05 12:05:17	11	0	1	0
 3240	2018-07-05 12:05:27	11	2	1	0
 3019	2018-07-05 12:06:32	11	0	1	0
 3204	2018-07-05 12:15:34	11	2	1	0
 3231	2018-07-05 12:15:40	11	0	1	0
 3023	2018-07-05 12:15:54	11	2	1	0
 3018	2018-07-05 12:16:04	11	0	1	0
 3238	2018-07-05 12:22:52	11	0	1	0
  770	2018-07-05 12:24:25	11	0	1	0
 3254	2018-07-05 12:24:31	11	0	1	0
 3041	2018-07-05 12:24:37	11	0	1	0
 3011	2018-07-05 12:26:53	11	0	1	0
 3239	2018-07-05 12:27:05	11	0	1	0
 3015	2018-07-05 12:27:40	11	3	1	0
 3017	2018-07-05 12:28:49	11	3	1	0
 3030	2018-07-05 12:30:02	11	3	1	0
 3234	2018-07-05 12:31:17	11	0	1	0
 3145	2018-07-05 12:31:52	11	0	1	0
 3019	2018-07-05 12:34:15	11	0	1	0
 3190	2018-07-05 12:34:28	11	3	1	0
 3395	2018-07-05 12:34:35	11	3	1	0
 6020	2018-07-05 12:35:46	11	3	1	0
 3179	2018-07-05 12:35:51	11	3	1	0
 3047	2018-07-05 12:36:15	11	3	1	0
 3027	2018-07-05 12:36:29	11	3	1	0
 1339	2018-07-05 12:39:35	11	3	1	0
 3014	2018-07-05 12:40:20	11	3	1	0
 3204	2018-07-05 12:43:50	11	3	1	0
 3220	2018-07-05 12:44:16	11	0	1	0
 3000	2018-07-05 12:47:05	11	0	1	0
 3240	2018-07-05 12:47:31	11	3	1	0
 1103	2018-07-05 12:49:14	11	0	1	0
 3041	2018-07-05 12:49:46	11	0	1	0
 3247	2018-07-05 12:52:49	11	0	1	0
 3184	2018-07-05 12:53:45	11	0	1	0
 3023	2018-07-05 12:54:20	11	3	1	0
 3231	2018-07-05 12:55:52	11	3	1	0
 1102	2018-07-05 12:58:39	11	3	1	0
 3126	2018-07-05 13:00:12	11	0	1	0
 3024	2018-07-05 13:02:36	11	2	1	0
 3211	2018-07-05 13:07:56	11	0	1	0
 3211	2018-07-05 13:26:08	11	0	1	0
 3024	2018-07-05 13:31:04	11	3	1	0
  748	2018-07-05 15:24:05	11	0	1	0
 3011	2018-07-05 17:00:05	11	0	1	0
 3179	2018-07-05 17:00:10	11	0	1	0
 6020	2018-07-05 17:00:22	11	0	1	0
 3220	2018-07-05 17:00:30	11	0	1	0
  770	2018-07-05 17:00:38	11	0	1	0
 3190	2018-07-05 17:00:44	11	1	1	0
 3032	2018-07-05 17:00:59	11	1	1	0
 3239	2018-07-05 17:01:04	11	1	1	0
 3047	2018-07-05 17:01:10	11	1	1	0
 3027	2018-07-05 17:01:18	11	1	1	0
 3395	2018-07-05 17:01:25	11	1	1	0
 1104	2018-07-05 17:01:38	11	1	1	0
 3234	2018-07-05 17:01:43	11	1	1	0
 3238	2018-07-05 17:01:55	11	1	1	0
  739	2018-07-05 17:02:03	11	1	1	0
 3247	2018-07-05 17:02:09	11	1	1	0
 3175	2018-07-05 17:02:15	11	1	1	0
 3034	2018-07-05 17:02:19	11	1	1	0
 3097	2018-07-05 17:02:24	11	1	1	0
 3029	2018-07-05 17:02:29	11	1	1	0
 3105	2018-07-05 17:02:34	11	1	1	0
 1103	2018-07-05 17:02:38	11	1	1	0
 1102	2018-07-05 17:02:43	11	1	1	0
 3126	2018-07-05 17:03:02	11	1	1	0
 3017	2018-07-05 17:03:45	11	1	1	0
 3237	2018-07-05 17:03:55	11	1	1	0
 3000	2018-07-05 17:04:33	11	1	1	0
 3014	2018-07-05 17:04:58	11	1	1	0
 3024	2018-07-05 17:06:28	11	1	1	0
 3024	2018-07-05 17:06:35	11	1	1	0
 3184	2018-07-05 17:06:48	11	1	1	0
 3240	2018-07-05 17:07:04	11	1	1	0
 3041	2018-07-05 17:07:15	11	1	1	0
 3145	2018-07-05 17:13:31	11	1	1	0
 3030	2018-07-05 17:14:25	11	1	1	0
 3041	2018-07-05 17:16:43	11	1	1	0
 1339	2018-07-05 17:17:01	11	1	1	0
 3015	2018-07-05 17:17:07	11	1	1	0
 3019	2018-07-05 17:17:39	11	1	1	0
 3030	2018-07-06 06:46:06	11	0	1	0
 1329	2018-07-06 06:56:30	11	0	1	0
  739	2018-07-06 07:14:43	11	0	1	0
 1104	2018-07-06 07:14:49	11	0	1	0
 3097	2018-07-06 07:19:20	11	0	1	0
 3029	2018-07-06 07:26:08	11	0	1	0
 3032	2018-07-06 07:27:57	11	0	1	0
 3034	2018-07-06 07:28:33	11	0	1	0
 3105	2018-07-06 07:28:41	11	0	1	0
 3190	2018-07-06 07:33:49	11	0	1	0
 3240	2018-07-06 07:33:58	11	0	1	0
 3179	2018-07-06 07:34:04	11	0	1	0
 3027	2018-07-06 07:34:25	11	0	1	0
 3395	2018-07-06 07:36:18	11	0	1	0
 3145	2018-07-06 07:38:55	11	0	1	0
 3239	2018-07-06 07:39:24	11	0	1	0
 1133	2018-07-06 07:41:33	11	0	1	0
 3138	2018-07-06 07:41:38	11	0	1	0
 3014	2018-07-06 07:44:08	11	0	1	0
 3102	2018-07-06 07:46:10	11	0	1	0
 3247	2018-07-06 07:46:16	11	0	1	0
 3011	2018-07-06 07:46:40	11	0	1	0
 1103	2018-07-06 07:47:42	11	0	1	0
 3000	2018-07-06 07:49:26	11	0	1	0
  770	2018-07-06 07:52:32	11	0	1	0
 6020	2018-07-06 07:52:52	11	0	1	0
 1102	2018-07-06 07:54:21	11	0	1	0
 3017	2018-07-06 07:54:26	11	0	1	0
 3017	2018-07-06 07:54:29	11	0	1	0
 3018	2018-07-06 07:54:51	11	0	1	0
 3024	2018-07-06 07:56:11	11	0	1	0
 3220	2018-07-06 07:56:39	11	0	1	0
 1339	2018-07-06 07:57:37	11	0	1	0
 1339	2018-07-06 07:57:45	11	0	1	0
 3175	2018-07-06 07:57:53	11	0	1	0
 3237	2018-07-06 07:58:28	11	0	1	0
 3238	2018-07-06 07:58:37	11	0	1	0
 3234	2018-07-06 07:58:41	11	0	1	0
 3126	2018-07-06 08:00:47	11	0	1	0
 3023	2018-07-06 08:01:13	11	0	1	0
 3254	2018-07-06 08:01:31	11	0	1	0
 3019	2018-07-06 08:02:00	11	0	1	0
 3184	2018-07-06 08:03:00	11	0	1	0
 3047	2018-07-06 08:11:08	11	0	1	0
 3211	2018-07-06 08:19:20	11	0	1	0
 3041	2018-07-06 08:39:07	11	0	1	0
 3015	2018-07-06 11:01:10	11	2	1	0
 3011	2018-07-06 11:01:37	11	0	1	0
 3019	2018-07-06 11:02:28	11	0	1	0
 3019	2018-07-06 11:02:34	11	0	1	0
 3000	2018-07-06 11:08:16	11	0	1	0
 3000	2018-07-06 11:08:19	11	0	1	0
 3011	2018-07-06 11:19:34	11	0	1	0
 3011	2018-07-06 11:19:47	11	0	1	0
 3017	2018-07-06 11:27:14	11	0	1	0
 3234	2018-07-06 11:27:41	11	0	1	0
 3000	2018-07-06 11:34:12	11	0	1	0
 3000	2018-07-06 11:34:17	11	0	1	0
 3019	2018-07-06 11:35:24	11	0	1	0
 3019	2018-07-06 11:35:30	11	0	1	0
 3017	2018-07-06 11:52:13	11	0	1	0
 3017	2018-07-06 11:52:29	11	3	1	0
 3023	2018-07-06 12:00:19	11	2	1	0
 3395	2018-07-06 12:00:29	11	2	1	0
 1103	2018-07-06 12:00:37	11	2	1	0
 3239	2018-07-06 12:00:43	11	2	1	0
 3018	2018-07-06 12:00:50	11	0	1	0
 3126	2018-07-06 12:00:58	11	0	1	0
 3014	2018-07-06 12:01:08	11	2	1	0
 1133	2018-07-06 12:01:13	11	2	1	0
 3138	2018-07-06 12:01:19	11	2	1	0
  739	2018-07-06 12:01:29	11	0	1	0
 3247	2018-07-06 12:01:52	11	2	1	0
 6020	2018-07-06 12:02:47	11	2	1	0
  770	2018-07-06 12:03:02	11	2	1	0
 3190	2018-07-06 12:03:33	11	2	1	0
 3220	2018-07-06 12:04:28	11	0	1	0
 3211	2018-07-06 12:05:12	11	0	1	0
 1102	2018-07-06 12:05:19	11	2	1	0
 3254	2018-07-06 12:05:30	11	2	1	0
 3047	2018-07-06 12:05:42	11	0	1	0
 3102	2018-07-06 12:05:48	11	0	1	0
 3027	2018-07-06 12:05:56	11	0	1	0
 3238	2018-07-06 12:06:04	11	0	1	0
 1339	2018-07-06 12:06:11	11	2	1	0
 3030	2018-07-06 12:06:27	11	2	1	0
 1104	2018-07-06 12:06:41	11	2	1	0
 3240	2018-07-06 12:06:46	11	2	1	0
 3179	2018-07-06 12:07:01	11	0	1	0
 3184	2018-07-06 12:07:24	11	0	1	0
 3237	2018-07-06 12:08:22	11	0	1	0
 3145	2018-07-06 12:17:07	11	0	1	0
 6020	2018-07-06 12:18:12	11	3	1	0
 3041	2018-07-06 12:19:59	11	0	1	0
 3247	2018-07-06 12:20:30	11	0	1	0
  770	2018-07-06 12:25:09	11	0	1	0
 3190	2018-07-06 12:26:59	11	0	1	0
 3238	2018-07-06 12:28:03	11	0	1	0
 3179	2018-07-06 12:28:47	11	0	1	0
 3138	2018-07-06 12:29:06	11	3	1	0
 1133	2018-07-06 12:29:26	11	3	1	0
 1104	2018-07-06 12:29:33	11	3	1	0
 3239	2018-07-06 12:29:42	11	3	1	0
  739	2018-07-06 12:29:54	11	0	1	0
 3184	2018-07-06 12:30:04	11	0	1	0
 1329	2018-07-06 12:30:57	11	3	1	0
 3126	2018-07-06 12:31:39	11	0	1	0
 3220	2018-07-06 12:32:12	11	0	1	0
 3030	2018-07-06 12:32:28	11	0	1	0
 3027	2018-07-06 12:33:49	11	3	1	0
 3102	2018-07-06 12:34:03	11	0	1	0
 3014	2018-07-06 12:36:02	11	0	1	0
 3240	2018-07-06 12:37:52	11	3	1	0
 3211	2018-07-06 12:38:30	11	0	1	0
 3254	2018-07-06 12:38:45	11	0	1	0
 3047	2018-07-06 12:40:51	11	3	1	0
 3023	2018-07-06 12:42:44	11	0	1	0
 1339	2018-07-06 12:42:51	11	3	1	0
 3395	2018-07-06 12:48:52	11	0	1	0
 3237	2018-07-06 12:49:19	11	0	1	0
 3041	2018-07-06 12:53:56	11	0	1	0
 1103	2018-07-06 12:55:11	11	0	1	0
 1102	2018-07-06 12:57:43	11	3	1	0
 3024	2018-07-06 13:03:58	11	2	1	0
 3145	2018-07-06 13:05:11	11	0	1	0
 3024	2018-07-06 13:18:13	11	3	1	0
 3047	2018-07-06 14:00:50	11	1	1	0
  770	2018-07-06 15:59:06	11	2	1	0
 3032	2018-07-06 16:05:16	11	0	1	0
 3029	2018-07-06 16:38:21	11	0	1	0
 6020	2018-07-06 17:00:05	11	1	1	0
 3179	2018-07-06 17:00:10	11	1	1	0
 3190	2018-07-06 17:00:15	11	1	1	0
 3220	2018-07-06 17:00:23	11	1	1	0
 1133	2018-07-06 17:00:28	11	1	1	0
 3102	2018-07-06 17:00:34	11	1	1	0
 3011	2018-07-06 17:00:39	11	1	1	0
 1103	2018-07-06 17:00:43	11	1	1	0
 3027	2018-07-06 17:00:48	11	1	1	0
 1104	2018-07-06 17:00:53	11	1	1	0
  739	2018-07-06 17:00:58	11	1	1	0
 3238	2018-07-06 17:01:09	11	1	1	0
 3247	2018-07-06 17:01:14	11	1	1	0
 3175	2018-07-06 17:01:22	11	1	1	0
 3105	2018-07-06 17:01:27	11	1	1	0
 1329	2018-07-06 17:01:31	11	1	1	0
 3097	2018-07-06 17:01:37	11	1	1	0
 3034	2018-07-06 17:01:44	11	1	1	0
 3138	2018-07-06 17:01:48	11	1	1	0
 1102	2018-07-06 17:01:59	11	1	1	0
 3237	2018-07-06 17:02:05	11	1	1	0
 3145	2018-07-06 17:02:14	11	1	1	0
 3184	2018-07-06 17:02:35	11	1	1	0
 3041	2018-07-06 17:02:49	11	1	1	0
 3211	2018-07-06 17:03:39	11	1	1	0
 3126	2018-07-06 17:04:09	11	1	1	0
 3239	2018-07-06 17:04:51	11	1	1	0
 3024	2018-07-06 17:05:11	11	1	1	0
 3024	2018-07-06 17:05:13	11	1	1	0
 3240	2018-07-06 17:05:32	11	1	1	0
 1339	2018-07-06 17:05:40	11	1	1	0
 3254	2018-07-06 17:06:18	11	1	1	0
 3395	2018-07-06 17:07:16	11	1	1	0
 3023	2018-07-06 17:13:19	11	1	1	0
 3019	2018-07-06 17:13:44	11	1	1	0
 3014	2018-07-06 17:14:56	11	1	1	0
 3030	2018-07-06 17:30:55	11	1	1	0
 3017	2018-07-06 18:21:22	11	1	1	0
 3031	2018-07-09 06:23:39	11	0	1	0
 3105	2018-07-09 06:42:09	11	0	1	0
 1329	2018-07-09 06:53:19	11	0	1	0
 3018	2018-07-09 06:53:30	11	0	1	0
 3021	2018-07-09 06:57:00	11	0	1	0
 3176	2018-07-09 06:57:37	11	0	1	0
 3017	2018-07-09 07:08:43	11	0	1	0
 3037	2018-07-09 07:13:45	11	0	1	0
  748	2018-07-09 07:13:55	11	0	1	0
 1104	2018-07-09 07:15:11	11	0	1	0
  739	2018-07-09 07:15:20	11	0	1	0
 6020	2018-07-09 07:18:50	11	0	1	0
 3184	2018-07-09 07:20:58	11	0	1	0
 3014	2018-07-09 07:24:08	11	0	1	0
 3190	2018-07-09 07:24:31	11	0	1	0
 3179	2018-07-09 07:24:39	11	0	1	0
 1561	2018-07-09 07:24:48	11	0	1	0
 3028	2018-07-09 07:25:29	11	0	1	0
 3034	2018-07-09 07:26:44	11	0	1	0
 3027	2018-07-09 07:27:17	11	0	1	0
 3041	2018-07-09 07:29:02	11	0	1	0
 3220	2018-07-09 07:29:23	11	0	1	0
 3000	2018-07-09 07:30:45	11	0	1	0
  770	2018-07-09 07:31:51	11	0	1	0
 3097	2018-07-09 07:32:21	11	0	1	0
 3032	2018-07-09 07:32:47	11	0	1	0
 3011	2018-07-09 07:32:58	11	0	1	0
 3030	2018-07-09 07:34:53	11	0	1	0
 3238	2018-07-09 07:35:13	11	0	1	0
 1102	2018-07-09 07:35:54	11	0	1	0
 3029	2018-07-09 07:36:02	11	0	1	0
 3024	2018-07-09 07:36:45	11	0	1	0
 3240	2018-07-09 07:37:06	11	0	1	0
 3239	2018-07-09 07:37:29	11	0	1	0
 3015	2018-07-09 07:40:56	11	0	1	0
 3395	2018-07-09 07:41:27	11	0	1	0
 1339	2018-07-09 07:42:48	11	0	1	0
 3047	2018-07-09 07:43:42	11	0	1	0
 3019	2018-07-09 07:46:02	11	0	1	0
 3145	2018-07-09 07:46:43	11	0	1	0
 1133	2018-07-09 07:47:38	11	0	1	0
 3254	2018-07-09 07:47:55	11	0	1	0
 3138	2018-07-09 07:48:00	11	0	1	0
 3023	2018-07-09 07:49:29	11	0	1	0
 3237	2018-07-09 07:54:07	11	0	1	0
 3234	2018-07-09 08:02:24	11	0	1	0
 3175	2018-07-09 08:07:42	11	0	1	0
 3025	2018-07-09 09:06:25	11	0	1	0
 3014	2018-07-09 11:00:58	11	2	1	0
 3014	2018-07-09 11:01:02	11	0	1	0
 3030	2018-07-09 11:02:56	11	2	1	0
 1561	2018-07-09 11:08:08	11	0	1	0
 1561	2018-07-09 11:08:21	11	0	1	0
 1561	2018-07-09 11:23:10	11	0	1	0
 1561	2018-07-09 11:23:16	11	0	1	0
 3030	2018-07-09 11:25:16	11	0	1	0
 3030	2018-07-09 11:25:22	11	3	1	0
 3030	2018-07-09 11:25:26	11	3	1	0
 3014	2018-07-09 11:30:57	11	0	1	0
 3014	2018-07-09 11:31:03	11	0	1	0
 3000	2018-07-09 12:00:06	11	0	1	0
 3240	2018-07-09 12:00:12	11	2	1	0
 3184	2018-07-09 12:00:18	11	2	1	0
 3027	2018-07-09 12:00:27	11	2	1	0
 3138	2018-07-09 12:00:31	11	2	1	0
 3234	2018-07-09 12:00:34	11	2	1	0
 3047	2018-07-09 12:00:45	11	0	1	0
 3031	2018-07-09 12:00:50	11	2	1	0
 3238	2018-07-09 12:00:57	11	2	1	0
 1133	2018-07-09 12:01:03	11	0	1	0
 3015	2018-07-09 12:01:12	11	0	1	0
 1339	2018-07-09 12:01:18	11	2	1	0
 3239	2018-07-09 12:01:23	11	2	1	0
 1102	2018-07-09 12:01:50	11	2	1	0
  739	2018-07-09 12:01:55	11	2	1	0
 1329	2018-07-09 12:02:13	11	0	1	0
 3037	2018-07-09 12:02:54	11	2	1	0
 3176	2018-07-09 12:03:11	11	2	1	0
 3190	2018-07-09 12:03:18	11	2	1	0
 3019	2018-07-09 12:03:25	11	2	1	0
 3237	2018-07-09 12:03:30	11	2	1	0
 3179	2018-07-09 12:03:43	11	0	1	0
 3021	2018-07-09 12:04:08	11	2	1	0
 3011	2018-07-09 12:04:37	11	0	1	0
 3220	2018-07-09 12:04:52	11	0	1	0
 3395	2018-07-09 12:06:11	11	2	1	0
 3145	2018-07-09 12:06:29	11	0	1	0
 3254	2018-07-09 12:06:38	11	0	1	0
  770	2018-07-09 12:08:56	11	2	1	0
 6020	2018-07-09 12:12:40	11	2	1	0
 3023	2018-07-09 12:13:08	11	2	1	0
 3018	2018-07-09 12:13:17	11	2	1	0
 3015	2018-07-09 12:17:42	11	3	1	0
  739	2018-07-09 12:20:22	11	0	1	0
 1329	2018-07-09 12:22:38	11	3	1	0
 1102	2018-07-09 12:23:36	11	3	1	0
 3041	2018-07-09 12:24:15	11	0	1	0
 3240	2018-07-09 12:25:30	11	3	1	0
 3176	2018-07-09 12:27:32	11	0	1	0
 3220	2018-07-09 12:28:55	11	0	1	0
 3190	2018-07-09 12:29:35	11	3	1	0
 3021	2018-07-09 12:29:59	11	0	1	0
 3019	2018-07-09 12:32:34	11	0	1	0
 3011	2018-07-09 12:32:39	11	0	1	0
 3239	2018-07-09 12:33:14	11	0	1	0
 3179	2018-07-09 12:33:25	11	0	1	0
 3145	2018-07-09 12:35:14	11	0	1	0
 3138	2018-07-09 12:37:12	11	3	1	0
 1133	2018-07-09 12:37:36	11	3	1	0
 3027	2018-07-09 12:37:57	11	3	1	0
 3237	2018-07-09 12:38:03	11	3	1	0
